symbol,entry_date,exit_date,entry_price,exit_price,shares,profit,profit_pct,hold_days,exit_reason,sector
LICHSGFIN_NS,2019-05-21,2019-07-29,460.9405517578125,451.5747375488281,13,-228.51987356567315,-3.7795886767176943,69,SELL: EMA bearish crossover — EMA20=467.74 crossed below EMA50=468.68,Others
MUTHOOTFIN_NS,2019-08-07,2019-09-04,564.2327270507812,530.115966796875,10,-439.6589849853508,-7.722652869203785,28,SELL: EMA bearish crossover — EMA20=552.85 crossed below EMA50=553.63,Financial Services
SRF_NS,2019-08-09,2019-09-05,565.6329956054688,534.6905517578125,10,-408.4535577392571,-7.156765402587194,27,SELL: EMA bearish crossover — EMA20=545.20 crossed below EMA50=545.39,Chemicals
AUBANK_NS,2019-08-13,2019-09-17,340.89520263671875,317.238525390625,17,-502.8579735717767,-8.59972104135182,35,SELL: EMA bearish crossover — EMA20=332.08 crossed below EMA50=332.99,Financial Services
TCS_NS,2019-08-02,2019-09-18,1856.8209228515625,1800.6187744140625,3,-267.35731713867153,-4.756742394148742,47,SELL: EMA bearish crossover — EMA20=1836.21 crossed below EMA50=1837.11,IT
ADANIPOWER_NS,2019-05-31,2019-11-28,10.06999969482422,12.3100004196167,622,1267.9972101802823,20.063527414565822,181,SELL: EMA bearish crossover — EMA20=12.59 crossed below EMA50=12.60,Power
BEL_NS,2019-09-04,2019-11-28,31.597715377807617,30.944992065429688,191,-232.18106675910894,-3.8128224835122335,85,SELL: EMA bearish crossover — EMA20=32.34 crossed below EMA50=32.35,Capital Goods
FEDERALBNK_NS,2019-11-28,2019-12-09,86.88853454589844,80.5320053100586,74,-581.8852429962153,-8.969164407753432,11,SELL: EMA bearish crossover — EMA20=82.61 crossed below EMA50=82.62,Financial Services
CONCOR_NS,2019-09-17,2019-12-10,481.6877746582031,512.2241821289062,12,259.0943983154302,4.4424238011161705,84,SELL: EMA bearish crossover — EMA20=523.40 crossed below EMA50=524.03,Logistics
COLPAL_NS,2019-08-01,2020-01-06,1021.386474609375,1248.897216796875,5,1035.3909448242193,20.093384246396816,158,SELL: EMA bearish crossover — EMA20=1275.94 crossed below EMA50=1276.65,FMCG
BPCL_NS,2019-09-06,2020-01-07,121.5282974243164,147.82199096679688,49,1169.607506401063,19.465944777431663,123,SELL: EMA bearish crossover — EMA20=155.92 crossed below EMA50=156.18,Energy
INDUSTOWER_NS,2019-12-02,2020-01-20,222.51470947265625,187.99725341796875,29,-1108.1498479003894,-17.019649085675656,49,SELL: EMA bearish crossover — EMA20=205.47 crossed below EMA50=206.43,Telecom
HUDCO_NS,2020-01-13,2020-02-13,28.46297073364257,24.401832580566406,226,-1025.344232536314,-15.797554462088392,31,SELL: EMA bearish crossover — EMA20=27.16 crossed below EMA50=27.29,Others
INDIGO_NS,2020-02-17,2020-02-27,1453.343994140625,1364.1947021484375,4,-458.0285610351548,-7.808596505798381,10,SELL: EMA bearish crossover — EMA20=1420.79 crossed below EMA50=1422.47,Others
KEI_NS,2020-01-20,2020-03-02,508.92779541015625,456.4955139160156,12,-733.4530953369131,-11.902652724304527,42,SELL: EMA bearish crossover — EMA20=507.26 crossed below EMA50=507.94,Capital Goods
IGL_NS,2019-08-20,2020-03-09,144.88528442382812,186.25897216796875,41,1574.128966827393,26.26279901829608,202,SELL: EMA bearish crossover — EMA20=203.29 crossed below EMA50=203.81,Energy
GODREJPROP_NS,2019-12-31,2020-03-09,988.2999877929688,916.0999755859376,6,-536.0376712646475,-8.959094245178344,69,SELL: EMA bearish crossover — EMA20=1026.98 crossed below EMA50=1028.82,Realty
JUBLFOOD_NS,2019-09-18,2020-03-12,245.40171813964844,291.8748474121094,24,999.3033643798835,16.815792611171783,176,SELL: EMA bearish crossover — EMA20=340.76 crossed below EMA50=342.81,Consumer Services
SUPREMEIND_NS,2020-01-09,2020-03-13,1123.9652099609375,1061.613037109375,5,-410.11188537597627,-7.2324979023080775,64,SELL: EMA bearish crossover — EMA20=1202.74 crossed below EMA50=1208.62,Capital Goods
PIIND_NS,2019-08-19,2020-03-16,1105.218017578125,1280.7017822265625,5,770.0524322509773,13.810556218023457,210,SELL: EMA bearish crossover — EMA20=1460.15 crossed below EMA50=1467.12,Chemicals
ASIANPAINT_NS,2019-07-24,2020-03-18,1408.17626953125,1545.165283203125,4,441.6357587890625,7.770626800176456,238,SELL: EMA bearish crossover — EMA20=1715.48 crossed below EMA50=1722.23,Consumer Durables
DMART_NS,2019-12-17,2020-03-20,1883.949951171875,1916.0999755859373,3,-6.151274780273525,-0.1078656948474193,94,SELL: EMA bearish crossover — EMA20=2101.42 crossed below EMA50=2110.52,Others
TORNTPHARM_NS,2019-08-01,2020-03-23,764.3916015625,836.6488647460938,7,404.93529290771494,7.500332508049097,235,SELL: EMA bearish crossover — EMA20=919.18 crossed below EMA50=920.31,Healthcare
ZYDUSLIFE_NS,2020-03-23,2020-03-30,270.39263916015625,243.1942749023437,22,-700.0542226562502,-11.663340853507133,7,SELL: EMA bearish crossover — EMA20=250.44 crossed below EMA50=250.48,Healthcare
HINDUNILVR_NS,2020-03-31,2020-05-11,2077.001220703125,1850.641357421875,2,-523.4172929687493,-12.48792130679279,41,SELL: EMA bearish crossover — EMA20=1963.44 crossed below EMA50=1969.55,FMCG
ALKEM_NS,2020-04-09,2020-05-27,2549.801513671875,2164.0361328125,2,-856.3798393554689,-16.643279178497792,48,SELL: EMA bearish crossover — EMA20=2341.17 crossed below EMA50=2348.67,Others
NESTLEIND_NS,2020-04-08,2020-06-22,788.3429565429688,757.0040893554688,7,-316.7289342041013,-5.688311112365025,75,SELL: EMA bearish crossover — EMA20=774.42 crossed below EMA50=774.84,FMCG
IGL_NS,2020-04-21,2020-07-01,202.2672882080078,195.62319946289065,30,-306.753094024657,-5.01015173608721,71,SELL: EMA bearish crossover — EMA20=202.73 crossed below EMA50=203.15,Energy
DMART_NS,2020-04-09,2020-07-14,2392.64990234375,2154.85009765625,2,-557.4546093749996,-11.545405544146242,96,SELL: EMA bearish crossover — EMA20=2304.47 crossed below EMA50=2304.81,Others
INDUSTOWER_NS,2020-05-19,2020-07-23,189.9932861328125,174.3161163330078,32,-606.590541503906,-9.888177077870234,65,SELL: EMA bearish crossover — EMA20=181.19 crossed below EMA50=181.48,Telecom
TORNTPHARM_NS,2020-04-07,2020-07-24,1096.659423828125,1083.127685546875,5,-165.74911132812394,-2.995837571475821,108,SELL: EMA bearish crossover — EMA20=1108.37 crossed below EMA50=1109.75,Healthcare
BHARTIARTL_NS,2020-04-23,2020-08-14,474.1340942382813,507.1114196777344,12,289.75338977050706,5.047251284512455,113,SELL: EMA bearish crossover — EMA20=530.23 crossed below EMA50=531.55,Telecom
TORNTPOWER_NS,2020-04-23,2020-09-23,265.71209716796875,281.29071044921875,22,234.42293627929757,3.974430685366341,153,SELL: EMA bearish crossover — EMA20=289.57 crossed below EMA50=290.03,Power
POLYCAB_NS,2020-06-23,2020-10-01,805.9794311523438,797.7119750976562,8,-181.60542968749905,-2.7914105604610486,100,SELL: EMA bearish crossover — EMA20=821.79 crossed below EMA50=823.01,Capital Goods
MARICO_NS,2020-09-30,2020-10-27,335.1535949707031,329.1522521972656,20,-239.60190795898325,-3.542625366302125,27,SELL: EMA bearish crossover — EMA20=333.44 crossed below EMA50=333.56,FMCG
GODREJCP_NS,2020-05-29,2020-10-30,608.3909301757812,638.1481323242188,10,185.38350585937587,3.019932206721223,154,SELL: EMA bearish crossover — EMA20=660.89 crossed below EMA50=662.00,FMCG
ZYDUSLIFE_NS,2020-03-31,2021-02-23,257.7579650878906,415.2097473144531,23,3482.086674743653,58.21145846134282,329,SELL: EMA bearish crossover — EMA20=445.30 crossed below EMA50=446.99,Healthcare
IGL_NS,2020-11-05,2021-03-17,189.2357635498047,224.95037841796875,37,1183.5167648468032,16.75244909898798,132,SELL: EMA bearish crossover — EMA20=232.36 crossed below EMA50=232.76,Energy
HEROMOTOCO_NS,2020-11-11,2021-03-23,2525.60546875,2583.06005859375,2,22.953200195313002,0.4503566432012767,132,SELL: EMA bearish crossover — EMA20=2756.55 crossed below EMA50=2760.44,Auto
HDFCLIFE_NS,2020-11-03,2021-03-30,590.0194091796875,677.3822631835938,11,835.5186284790043,12.758687122493962,147,SELL: EMA bearish crossover — EMA20=682.77 crossed below EMA50=682.99,Financial Services
COLPAL_NS,2021-04-01,2021-04-05,1410.2303466796875,1404.320556640625,5,-156.20374084472587,-2.1955341861392927,4,SELL: EMA bearish crossover — EMA20=1407.04 crossed below EMA50=1407.13,FMCG
COLPAL_NS,2021-04-06,2021-04-07,1415.3284912109375,1399.3128662109375,5,-206.73698608398354,-2.8953412696841343,1,SELL: EMA bearish crossover — EMA20=1407.02 crossed below EMA50=1407.13,FMCG
