date,portfolio_value
2023-08-18,185065.33217341866
2023-08-21,186419.78444392647
2023-08-22,186706.53346736397
2023-08-23,187056.98225886788
2023-08-24,187351.7827349421
2023-08-25,186205.33272273507
2023-08-28,187323.89278138988
2023-08-29,187880.5683795344
2023-08-30,187741.29463685863
2023-08-31,186681.52303041331
2023-09-01,186788.99324525706
2023-09-04,187541.70033754222
2023-09-05,188328.19411195628
2023-09-06,189180.33211244456
2023-09-07,189048.41316713206
2023-09-08,189966.32771791331
2023-09-11,190770.22792543285
2023-09-12,189900.48280824535
2023-09-13,189826.85518373363
2023-09-14,191396.8313800227
2023-09-15,192030.9139605891
2023-09-18,191291.62868226878
2023-09-20,190276.4261065852
2023-09-21,188640.11378969066
2023-09-22,187357.6682940852
2023-09-25,188661.3681842219
2023-09-26,188555.52870668285
2023-09-27,189621.05617250316
2023-09-28,186163.07301820628
2023-09-29,188836.09773744456
2023-10-03,188375.4417315852
2023-10-04,187549.19399379223
2023-10-05,187574.38857387035
2023-10-06,189429.14431117504
2023-10-09,188009.3001949641
2023-10-10,189623.1781246516
2023-10-11,190414.36346473946
2023-10-12,189999.60821571603
2023-10-13,189843.32850380198
2023-10-16,188729.07404823558
2023-10-17,188849.10365077463
2023-10-18,188053.41515339917
2023-10-19,187825.56432332104
2023-10-20,184706.71990193432
2023-10-23,180817.84259578196
2023-10-25,180094.68697554272
2023-10-26,177706.08284956616
2023-10-27,180143.66445357006
2023-10-30,180334.54407905834
2023-10-31,179256.26923774974
2023-11-01,180269.9485028865
2023-11-02,185750.59073921462
2023-11-03,187231.5878803279
2023-11-06,187603.5728046443
2023-11-07,188494.30547065992
2023-11-08,188654.60130806227
2023-11-09,188270.6764423396
2023-11-10,187503.94713325758
2023-11-13,187304.58122749586
2023-11-15,188161.32096620434
2023-11-16,189969.13416200515
2023-11-17,190441.23377138015
2023-11-20,190479.5450935237
2023-11-21,191002.84520338697
2023-11-22,191021.29210280103
2023-11-23,191963.6677131526
2023-11-24,192444.92350929516
2023-11-28,191504.49388759106
2023-11-29,191925.33570961255
2023-11-30,192336.6350260188
2023-12-01,193458.16114906568
2023-12-04,195833.04411171217
2023-12-05,196253.67167518873
2023-12-06,197822.344831927
2023-12-07,199590.9448685481
2023-12-08,198562.32389686842
2023-12-11,199311.7968582942
2023-12-12,198928.79722450514
2023-12-13,201964.17495112104
2023-12-14,205606.31489710492
2023-12-15,205795.35432581586
2023-12-18,208322.5010238139
2023-12-19,205987.75488428754
2023-12-20,202084.74231104535
2023-12-21,204604.20692591352
2023-12-22,206967.30129389447
2023-12-26,208709.2408309428
2023-12-27,211968.13948206586
2023-12-28,211641.70092920942
2023-12-29,212340.21801905317
2024-01-01,215491.01670984906
2024-01-02,214597.17274622602
2024-01-03,214475.65886072797
2024-01-04,219919.31292872113
2024-01-05,220600.14296106977
2024-01-08,218677.59167627973
2024-01-09,220707.1423507182
2024-01-10,222650.21382288617
2024-01-11,223704.79237513227
2024-01-12,224252.62567286176
2024-01-15,225120.67523340863
2024-01-16,223679.3473870608
2024-01-17,222895.27383969753
2024-01-18,223777.50119565456
2024-01-19,226633.31863950222
2024-01-23,221953.4717156741
2024-01-24,222130.793554053
2024-01-25,223311.5737054202
2024-01-29,223154.9196526858
2024-01-30,220701.33809506864
2024-01-31,225319.86324155302
2024-02-01,221542.9147552249
2024-02-02,224106.33949887723
2024-02-05,229656.76289975614
2024-02-06,229992.1262029788
2024-02-07,230787.57658139677
2024-02-08,231164.95152036162
2024-02-09,231259.30680600615
2024-02-12,227165.05119077177
2024-02-13,226966.05070249052
2024-02-14,226418.97888413115
2024-02-15,225891.80572739287
2024-02-16,228367.2297996585
2024-02-19,231252.7790550296
2024-02-20,230529.10504379912
2024-02-21,227919.50622788115
2024-02-22,229414.57861557647
2024-02-23,231528.90674057647
2024-02-26,231970.85766831084
2024-02-27,232630.45935288115
2024-02-28,230456.4539817874
2024-02-29,232015.68255844756
2024-03-01,233341.25512924834
2024-03-04,234869.75549545928
2024-03-05,236182.26204038115
2024-03-06,235223.3875286624
2024-03-07,238068.31221127958
2024-03-11,236959.3998482425
2024-03-12,233630.57874228546
2024-03-13,226172.85901449464
2024-03-14,230600.95883779787
2024-03-15,230068.96348409913
2024-03-18,229229.08926992677
2024-03-19,227313.71818380617
2024-03-20,227392.3305799243
2024-03-21,235238.89565103027
2024-03-22,235855.5370571582
2024-03-26,235106.65370266602
2024-03-27,235969.33037655518
2024-03-28,236636.53454678223
2024-04-01,240719.07363217042
2024-04-02,241695.59771053956
2024-04-03,242466.61084072755
2024-04-04,242164.45583431885
2024-04-05,245017.63444998048
2024-04-08,251361.86774923585
2024-04-09,255660.0741701343
2024-04-10,252559.44857504152
2024-04-12,250345.68230917238
2024-04-15,247669.29364386422
2024-04-16,250652.53998175485
2024-04-18,255706.5408972822
2024-04-19,255480.4125403486
2024-04-22,255563.1900061689
2024-04-23,255605.64191046578
2024-04-24,258804.36722174508
2024-04-25,269279.3673132978
2024-04-26,266168.0401953779
2024-04-29,263404.9915198408
2024-04-30,272432.36896124703
2024-05-02,273663.76065436227
2024-05-03,273579.3875464521
2024-05-06,271189.88946905953
2024-05-07,265261.76306525094
2024-05-08,267295.67044440133
2024-05-09,263914.69099646434
2024-05-10,264020.07115393505
2024-05-13,273129.9460928999
2024-05-14,278900.14329748973
2024-05-15,287918.07084875926
2024-05-16,295333.1427481733
2024-05-17,297576.82353430614
2024-05-21,300664.0386832319
2024-05-22,297949.41795569286
2024-05-23,305328.67198401317
2024-05-24,305706.04326086864
2024-05-27,304308.80281457957
2024-05-28,298367.38513196236
2024-05-29,301830.73657239205
2024-05-30,297642.78625500924
2024-05-31,300047.6337891889
2024-06-03,308491.63360608346
2024-06-04,282523.6262818647
2024-06-05,284676.5188880659
2024-06-06,284648.5108880659
2024-06-07,284725.3097161909
2024-06-10,284590.9103021284
2024-06-11,284578.9103021284
2024-06-12,284696.5108880659
2024-06-13,284926.9103021284
2024-06-14,286105.3097161909
2024-06-18,286470.1114740034
2024-06-19,286258.9103021284
2024-06-20,287283.7120599409
2024-06-21,287240.5108880659
2024-06-24,287751.7120599409
2024-06-25,288308.5108880659
2024-06-26,287838.1114740034
2024-06-27,286611.7120599409
2024-06-28,286642.9103021284
2024-07-01,286150.9103021284
2024-07-02,285618.1114740034
2024-07-03,285430.9103021284
2024-07-04,286047.7120599409
2024-07-05,286136.5108880659
2024-07-08,285831.8228347212
2024-07-09,285763.9038894087
2024-07-10,284944.5409743696
2024-07-11,284765.98457788525
2024-07-12,284110.54207300243
2024-07-15,284265.823933354
2024-07-16,283860.7027175337
2024-07-18,283121.50227808056
2024-07-19,282789.55452579167
2024-07-22,285637.1512665143
2024-07-23,285972.10335391667
2024-07-24,286582.3036102643
2024-07-25,286284.70256656315
2024-07-26,287537.84039615304
2024-07-29,287669.84039615304
2024-07-30,287499.44098209054
2024-07-31,287300.23981021554
2024-08-01,286825.04156802804
2024-08-02,288333.00116861396
2024-08-05,284475.65112845285
2024-08-06,284196.7002007185
2024-08-07,290283.7543999372
2024-08-08,288696.5530067488
2024-08-09,289812.7027870222
2024-08-12,290203.59173770575
2024-08-13,290033.1908587995
2024-08-14,289922.8820599714
2024-08-16,291599.8820599714
2024-08-19,291427.48513077217
2024-08-20,290493.60134170967
2024-08-21,290609.5705799909
2024-08-22,291641.16771670966
2024-08-23,290445.87767764716
2024-08-26,292557.76049014716
2024-08-27,291811.38353702216
2024-08-28,290938.9641034284
2024-08-29,290161.4785077253
2024-08-30,291325.40254068427
2024-09-02,291370.09032712225
2024-09-03,291261.7405346418
2024-09-04,292831.64141354803
2024-09-05,292933.1918285871
2024-09-06,292745.8899487043
2024-09-09,293402.48986325506
2024-09-10,295238.69865158515
2024-09-11,293834.4719059797
2024-09-12,297129.0258610578
2024-09-13,296094.32687192207
2024-09-16,295739.1781292463
2024-09-17,295953.50426498847
2024-09-18,295629.5049363752
2024-09-19,297241.3525926252
2024-09-20,296943.3532640119
2024-09-23,297704.2031785627
2024-09-24,297571.45543686347
2024-09-25,297293.05535141425
2024-09-26,297477.20543686347
2024-09-27,297297.5521775861
2024-09-30,296441.85485092597
2024-10-01,295990.35485092597
2024-10-03,295102.25643295725
2024-10-04,293873.52264804515
2024-10-07,292923.64124732645
2024-10-08,295458.28733497293
2024-10-09,294114.56380897196
2024-10-10,294281.08875724464
2024-10-11,294097.9827163511
2024-10-14,294371.78288724954
2024-10-15,294513.78062894876
2024-10-16,294154.0322158628
2024-10-17,293861.73221586284
2024-10-18,293117.8780288511
2024-10-21,293039.4871597105
2024-10-22,287214.6463286558
2024-10-23,288463.65357658063
2024-10-24,284700.9369546324
2024-10-25,285259.0340566221
2024-10-28,281659.23924155865
2024-10-29,283201.18680473004
2024-10-30,283175.1909550901
2024-10-31,282777.0943974729
2024-11-01,283325.414343762
2024-11-04,282388.8881015745
2024-11-05,282458.488687512
2024-11-06,283257.689859387
2024-11-07,283216.8881015745
2024-11-08,285573.689859387
2024-11-11,285422.488687512
2024-11-12,285453.689859387
2024-11-13,282974.93368983135
2024-11-14,287925.4106136595
2024-11-18,287067.0549466673
2024-11-19,286667.5340394407
2024-11-21,286451.8398255735
2024-11-22,287183.23484510474
2024-11-25,286563.1375550657
2024-11-26,287049.6622940183
2024-11-27,287700.0611587644
2024-11-28,286905.9437241331
2024-11-29,287105.5441269651
2024-12-02,287831.8222350584
2024-12-03,288120.1096225706
2024-12-04,288678.49719294417
2024-12-05,288320.17596430646
2024-12-06,291756.9080504881
2024-12-09,290573.31158442365
