symbol,regime,sector,sector_bucket,entry_date,exit_date,entry_price,exit_price,shares,atr_at_entry,initial_stop,breakeven_hit,profit,profit_pct,hold_days,exit_reason,size_multiplier,deferred_exit,slippage_applied
DMART.NS,S1,Others,Others,2019-12-17,2020-02-27,1883.949951171875,2347.300048828125,32,53.252321299764674,0.0,False,14691.803125000013,24.594607588595014,49,Macro Exit (OFF),1.0,False,False
MFSL.NS,S1,Financial Services,Named Sector,2020-02-20,2020-02-27,565.0,590.0,24,23.11640802781076,0.0,False,572.2800000000025,4.424778761061947,3,Macro Exit (OFF),1.0,False,False
ULTRACEMCO.NS,R2,Construction Materials,Named Sector,2020-09-09,2020-09-11,3811.0,3915.5,1,97.6566293067577,3518.0301120797267,False,96.77350000000024,2.7420624508003146,2,SMA Exit,0.5,False,False
BAJFINANCE.NS,R2,Financial Services,Named Sector,2020-09-22,2020-09-24,332.8999938964844,302.8900146484375,17,11.23157036748407,299.20528279403214,False,-520.9780773620596,-9.014713066464793,3,Initial Stop,0.5,False,False
IDEA.NS,R2,Telecom,Named Sector,2020-09-24,2020-09-28,8.949999809265137,10.75,391,0.9398671064701468,6.130398489854697,False,696.0973746519098,20.111734403295557,2,RSI Overbought,1.0,False,False
ATGL.NS,R2,Energy,Named Sector,2020-10-16,2020-10-21,182.5500030517578,192.1999969482422,23,8.33630686302563,157.54108246268092,False,213.3306096191418,5.286219520767876,3,SMA Exit,0.5,False,False
DMART.NS,S1,Others,Others,2020-11-03,2021-02-01,2209.050048828125,2700.0,2,76.0481010094132,0.0,False,972.0818022460944,22.224482937012592,60,Macro Exit (OFF),0.5,False,False
RECLTD.NS,S1,Power,Named Sector,2020-11-09,2021-02-01,81.9375,100.5749969482422,151,2.4650747457931907,0.0,False,2786.702652145388,22.745991698846318,56,Macro Exit (OFF),1.0,False,False
HINDPETRO.NS,S1,Others,Others,2020-11-10,2021-02-01,141.6666717529297,147.26666259765625,84,4.78453437366445,0.0,False,446.128830871583,3.9529345720022917,55,Macro Exit (OFF),1.0,False,False
NATIONALUM.NS,S1,Metals & Mining,Named Sector,2020-11-14,2021-02-01,35.20000076293945,48.09999847412109,285,1.118472932567335,0.0,False,3652.758847904206,36.64771997608443,51,Macro Exit (OFF),1.0,False,False
ITC.NS,S1,FMCG,Named Sector,2020-11-17,2021-02-01,180.4021759033203,196.4347076416016,146,3.915387613966619,0.0,False,2285.73144879151,8.887105522980669,50,Macro Exit (OFF),1.0,False,False
BPCL.NS,S1,Energy,Named Sector,2020-11-17,2021-02-01,197.3249969482422,194.0,87,6.976655149836705,0.0,False,-323.3200092315674,-1.6850358543851012,50,Macro Exit (OFF),1.0,False,False
GAIL.NS,S1,Energy,Named Sector,2020-11-18,2021-02-01,62.633331298828125,82.83333587646484,170,1.5908972619502582,0.0,False,3409.2714447784438,32.251205801685764,49,Macro Exit (OFF),1.0,False,False
VEDL.NS,S1,Metals & Mining,Named Sector,2020-11-24,2021-02-01,115.8000030517578,161.0500030517578,96,4.504905101377044,0.0,False,4317.422399414065,39.07599206174039,45,Macro Exit (OFF),1.0,False,False
BHEL.NS,S1,Capital Goods,Named Sector,2020-12-03,2021-02-01,34.20000076293945,36.5,127,1.2318671113963562,0.0,False,283.12100300979637,6.725143817987636,39,Macro Exit (OFF),1.0,False,False
LUPIN.NS,R2,Healthcare,Named Sector,2021-02-02,2021-02-03,1000.0,1037.699951171875,6,37.07857911376074,888.7642626587178,False,213.97350732422,3.7699951171875004,1,SMA Exit,0.5,False,False
KOTAKBANK.NS,R2,Financial Services,Named Sector,2021-03-19,2021-03-26,363.6900024414063,357.0,37,12.004152285390536,327.6775455852347,False,-274.1956204223643,-1.8394793358346786,5,Time Stop (Day 5 Loss),1.0,False,False
BAJAJFINSV.NS,R2,Financial Services,Named Sector,2021-03-23,2021-03-30,942.4000244140624,954.7000122070312,17,29.537210677065058,853.7883923828672,False,176.84909185791366,1.305176939125865,4,RSI Overbought,1.0,False,False
BAJAJFINSV.NS,R2,Financial Services,Named Sector,2021-04-13,2021-04-15,920.0,975.1699829101562,8,29.160376181414772,832.5188714557557,False,426.19850341796973,5.996737272843071,1,SMA Exit,0.5,False,False
OBEROIRLTY.NS,R2,Realty,Named Sector,2021-04-23,2021-04-28,532.5,544.9000244140625,7,26.62799299734889,452.61602100795335,False,79.25837072753939,2.3286430824530515,3,RSI Overbought,0.5,False,False
SUZLON.NS,S1,Capital Goods,Named Sector,2021-05-18,2021-07-06,5.0960869789123535,8.068804836273193,704,0.2870359899014752,0.0,False,2083.5252877441408,58.333342222414345,34,Circuit Breaker,1.0,True,True
TVSMOTOR.NS,S1,Auto,Named Sector,2021-04-29,2021-07-20,633.75,603.5,8,24.504224836844,0.0,False,-251.89800000000014,-4.773175542406312,56,S1 EMA Bearish Cross,0.5,False,False
DRREDDY.NS,S1,Healthcare,Named Sector,2021-04-16,2021-07-30,978.6500244140624,937.0,16,29.655722386301218,0.0,False,-697.0507910156211,-4.255865056458676,71,S1 EMA Bearish Cross,1.0,False,False
IOC.NS,S1,Energy,Named Sector,2021-05-10,2021-08-02,66.0999984741211,69.66666412353516,175,1.628296036581079,0.0,False,600.4073226928722,5.39586343683571,57,S1 EMA Bearish Cross,1.0,False,False
GLENMARK.NS,S1,Healthcare,Named Sector,2021-04-09,2021-08-09,529.6500244140625,597.2999877929688,25,17.59835321166062,0.0,False,1663.0753341674827,12.772578166827344,81,S1 EMA Bearish Cross,1.0,False,False
GMRAIRPORT.NS,S1,Others,Others,2021-05-20,2021-08-13,23.514232635498047,25.63141441345215,282,0.8632924331233633,0.0,False,583.1861889152533,9.003831044683624,59,S1 EMA Bearish Cross,1.0,False,False
BANKBARODA.NS,S1,Financial Services,Named Sector,2021-05-19,2021-08-18,76.69999694824219,78.30000305175781,126,3.560973485097546,0.0,False,182.0707690429699,2.086057584324707,63,S1 EMA Bearish Cross,1.0,False,False
PHOENIXLTD.NS,R2,Realty,Named Sector,2021-08-23,2021-08-25,403.5,418.4500122070313,32,15.927224411666913,355.71832676499923,False,452.0979902343788,3.705083570515813,2,RSI Overbought,1.0,False,False
IDEA.NS,S1,Telecom,Named Sector,2021-09-16,2021-10-21,11.25,10.600000381469728,194,0.8755554458620837,0.0,False,-130.33882606887755,-5.777774386935748,23,S1 Fixed Stop (15%),1.0,False,False
HUDCO.NS,S1,Others,Others,2021-10-05,2021-11-01,45.25,42.84999847412109,179,1.2979379811798086,0.0,False,-445.3701728591923,-5.303870775423013,17,S1 EMA Bearish Cross,1.0,False,False
EXIDEIND.NS,S1,Auto,Named Sector,2021-09-14,2021-11-04,182.6000061035156,181.0,57,5.593875447629721,0.0,False,-111.92554824828949,-0.8762355148052712,35,S1 EMA Bearish Cross,1.0,False,False
ALKEM.NS,S1,Others,Others,2021-05-06,2021-11-08,2861.949951171875,3640.0,5,85.13829643948918,0.0,False,3857.740494384767,27.186011708888863,125,S1 EMA Bearish Cross,0.5,False,False
RECLTD.NS,S1,Power,Named Sector,2021-05-17,2021-11-15,106.1624984741211,109.4250030517578,102,3.092757035496679,0.0,False,310.78554176330545,3.073123395293862,124,S1 EMA Bearish Cross,1.0,False,False
PRESTIGE.NS,R2,Realty,Named Sector,2021-11-25,2021-11-26,435.8500061035156,463.0,29,24.451379929598904,362.4958663147189,False,761.2831728210458,6.229205808485448,1,SMA Exit,1.0,False,False
BAJFINANCE.NS,S1,Financial Services,Named Sector,2021-05-05,2021-11-29,551.5150146484375,676.7000122070312,9,21.342601012060975,0.0,False,1115.6110427856456,22.698384311149308,140,S1 EMA Bearish Cross,0.5,False,False
M&MFIN.NS,S1,Financial Services,Named Sector,2021-09-06,2021-11-29,168.25,159.0,57,5.443455697982066,0.0,False,-545.9032499999994,-5.49777117384844,55,S1 EMA Bearish Cross,1.0,False,False
JUBLFOOD.NS,R2,Consumer Services,Named Sector,2021-11-29,2021-12-02,723.0,736.0,39,25.920241415911953,645.2392757522641,False,450.099000000002,1.7980636237897647,3,RSI Overbought,1.0,False,False
ADANIPORTS.NS,R2,Logistics,Named Sector,2021-12-01,2021-12-03,695.0,739.0,33,26.13050161316076,616.6084951605177,False,1404.6780000000035,6.330935251798561,2,SMA Exit,1.0,False,False
INDHOTEL.NS,R2,Others,Others,2021-12-21,2021-12-28,184.0,179.35000610351562,24,8.870971185749996,157.38708644275002,False,-120.32025366210837,-2.5271705959154214,5,Time Stop (Day 5 Loss),1.0,False,False
TORNTPHARM.NS,S1,Healthcare,Named Sector,2021-12-09,2022-01-28,1556.4000244140625,1352.5,32,49.519722275482096,0.0,False,-6617.885582031246,-13.10074667281149,34,S1 Fixed Stop (15%),1.0,False,False
