date,portfolio_value
2020-03-26,121041.33561602885
2020-03-27,120953.2782124644
2020-03-30,120893.45536639506
2020-03-31,120802.7134456492
2020-04-01,120512.49696920878
2020-04-03,120704.78955648905
2020-04-07,122018.40445150858
2020-04-08,123255.63944949443
2020-04-09,123054.23736624248
2020-04-13,122312.46923880107
2020-04-15,122098.91610769756
2020-04-16,122373.78199871929
2020-04-17,121830.6449900523
2020-04-20,121815.76655682476
2020-04-21,121657.87880001935
2020-04-22,122026.17387448224
2020-04-23,121820.44271603497
2020-04-24,121986.59260311993
2020-04-27,122779.40157833966
2020-04-28,122538.77755490216
2020-04-29,122855.50227108868
2020-04-30,123119.3054021922
2020-05-04,122985.3034490672
2020-05-05,122549.50370541486
2020-05-06,122471.22900143536
2020-05-07,121880.6923956004
2020-05-08,122395.62054196271
2020-05-11,123329.19113864239
2020-05-12,123171.98253573712
2020-05-13,122823.66998996075
2020-05-14,122593.54405917462
2020-05-15,122759.55060519512
2020-05-18,121809.10349215801
2020-05-19,122905.58552951153
2020-05-20,123269.42474765118
2020-05-21,123702.04124850567
2020-05-22,123727.66038913067
2020-05-26,123347.85261935528
2020-05-27,122593.0646723338
2020-05-28,123288.41174874982
2020-05-29,123894.80076059063
2020-06-01,124196.8546546336
2020-06-02,125061.30124887188
2020-06-03,125176.8429358836
2020-06-04,125975.70282968243
2020-06-05,127080.23838266094
2020-06-08,126625.4146521922
2020-06-09,126680.8475440379
2020-06-10,127434.14802011212
2020-06-11,126666.18433603008
2020-06-12,127520.03412851055
2020-06-15,127272.63700326641
2020-06-16,127708.38956674298
2020-06-17,128235.30713876446
2020-06-18,128516.841532075
2020-06-19,129571.7996924754
2020-06-22,130503.31329934795
2020-06-23,131654.74698318585
2020-06-24,130110.46591629132
2020-06-25,129413.28284134014
2020-06-26,128393.89035476788
2020-06-29,127659.07407058819
2020-06-30,126771.25107254132
2020-07-01,125969.7858055125
2020-07-02,127349.00437240703
2020-07-03,128753.41593246562
2020-07-06,129123.74405746562
2020-07-07,129496.45862655742
2020-07-08,128546.50992660625
2020-07-09,127782.536782075
2020-07-10,127503.42487411601
2020-07-13,127288.599282075
2020-07-14,126392.51849276836
2020-07-15,126041.76739413555
2020-07-16,125573.6346426707
2020-07-17,126321.40426547344
2020-07-20,126743.61172396953
2020-07-21,126054.1367483836
2020-07-22,125652.91958529766
2020-07-23,125178.6852327586
2020-07-24,125156.67400961407
2020-07-27,124941.16342001446
